id_firma,sursa,firma,judet,localitate,persoana,email1,email2,telefon1,telefon2,cui,adresa,nume_norm,surse,nr_duplicate
2149,suplimentar,STR8MINDS SRL,MURES,Sancraiu De Mures,,,,,0752969492,3656147,,STR8MINDS,suplimentar,1
2150,suplimentar,STRUCTOFORM CONSTRUCT SRL,MURES,Tarnaveni,,structoform@gmail.com,,0749647523,,3571484,,STRUCTOFORM CONSTRUCT,suplimentar,1
2151,suplimentar,SUBTRANSCON SRL,MURES,Targu Mures,,office_subtranscon@yahoo.com,,0745157510,0744618080,425134,,SUBTRANSCON,suplimentar,1
2152,mures,SUNNY PLAST SRL,MURES,Targu Mures,Goktas Celil,tehnic@sunnyplast.ro,office@sunnyplast.ro,0756100650,0756100649,,,SUNNY PLAST,mures,1
2153,suplimentar,SUPER FRESH SRL,MURES,Targu Mures,,anca@cilfood.ro,cilfoodservices@gmail.com,0747133493,0744775215,1880626,,SUPER FRESH,suplimentar,1
2154,suplimentar,SUPERNOVA SRL,MURES,Cristesti,,lucian.rosca@hptornade.ro,marketing@hptornade.ro,0729162629,0752214383,426161,,SUPERNOVA,suplimentar,1
2155,suplimentar,SUPPLIER AKT SRL,MURES,Targu Mures,,service@echipro.ro,vanzari@echipro.ro,0741649262,,1953033,,SUPPLIER AKT,suplimentar,1
2156,suplimentar,SURI SPED SRL,MURES,Sancraiu De Mures,,office@surisped.ro,,0737600622,0760803000,1771711,,SURI SPED,suplimentar,1
2157,mures,SURUB TRADE SRL,MURES,Targu Mures,Hodor Ildiko,surubtrade@surubtrade.ro,surtec@surubtrade.ro,0744401415,0744423962,,,SURUB TRADE,mures,1
2158,mures,SVT ELECTRONICS SRL,MURES,Targu Mures,Oprean Voicu,contact@svt.ro,dpo@svt.ro,0752196055,0749181242,,,SVT ELECTRONICS,mures,1
2159,mures,SWING TRADE SRL,MURES,Sovata,Hegyi Liana Georgeta,office@eurosandoor.ro,swingtrade2003@yahoo.com,0748116609,0748116608,,,SWING TRADE,mures,1
2160,mures,SYLEVY CLEANING SRL,MURES,Targu Mures,Ilyes Szilard Levente,office@sylevycleaning.ro,,0723100021,0799858892,,,SYLEVY CLEANING,mures,1
2161,suplimentar,SYLVANIA SRL,MURES,Sovata,,sylvania@szovata.ro,,0744644011,,68315,,SYLVANIA,suplimentar,1
2162,mures,SYSTEM AUTOLOGISTIC SRL,MURES,Targu Mures,Zsoldos Szabolcs,,,,0756055020,,,SYSTEM AUTOLOGISTIC,mures,1
2163,suplimentar,SYSTEMA CERTIFICARI SRL,MURES,Targu Mures,,office@systemaglobal.ro,hr@systemaglobal.ro,0749209216,0728994089,2020411,,SYSTEMA CERTIFICARI,suplimentar,1
2164,suplimentar,SZABO CONSULTING SRL,MURES,Targu Mures,,,,,,195985,,SZABO CONSULTING,suplimentar,1
2165,suplimentar,SZOLVEGY VEGYIPARI SRL,MURES,Targu Mures,,office@szolvegy.ro,matefy.csaba@szolvegy.ro,0756115443,0744365958,3064665,,SZOLVEGY VEGYIPARI,suplimentar,1
2166,mures,TALENT STORE SRL,MURES,Targu Mures,Fusu Calin,,,,0742656922,,,TALENT STORE,mures,1
2167,suplimentar,TANKSPED SRL,MURES,Livezeni,,office@tanksped.com,,0752077329,,3203656,,TANKSPED,suplimentar,1
2168,suplimentar,TBS AVIATION SRL,MURES,Sighisoara,,contabilitate@tbsaviation.ro,office@tbsaviation.ro,,,1325938,,TBS AVIATION,suplimentar,1
2169,mures,TECTONA SRL,MURES,Targu Mures,Nagy Zsombor,comercial@tectona.ro,contabilitatetectona@yahoo.com,0723218066,0723214711,,,TECTONA,mures,1
2170,mures,TEKAROM SRL,MURES,Targu Mures,Sulea Calin Marius,comenzi@tekarom.com,,0786473478,0751509884,,,TEKAROM,mures,1
2171,mures,TELETEC SRL,MURES,Reghin,Marian Calin Vasile,office@teletec.ro,reghinteletec@yahoo.com,0749559001,0745318922,,,TELETEC,mures,1
2172,suplimentar,TELOG SRL,MURES,Curteni,,,,0728190056,,1449468,,TELOG,suplimentar,1
2173,suplimentar,TEMAS MURES RO SRL,MURES,Cristesti,,,,,0731306834,3454150,,TEMAS MURES RO,suplimentar,1
2174,suplimentar,TERMICA STEEL SRL,MURES,Sancraiu De Mures,,office@termicasteel.ro,,0755425213,0722171113,1900306,,TERMICA STEEL,suplimentar,1
2175,suplimentar,TETRONIC SRL,MURES,Sangeorgiu De Mures,,office@tetronic.ro,tetronic@tetronic.ro,0740227155,0740190125,510212,,TETRONIC,suplimentar,1
2176,suplimentar,TEX OIL SRL,MURES,Gurghiu,,benzinaria.texoil@gmail.com,texoil@jacontex.ro,0742141646,0742141647,1739116,,TEX OIL,suplimentar,1
2177,suplimentar,TEXTILA MURES SCM,MURES,Targu Mures,,textilamures@gmail.com,,0744763160,0740365120,293815,,TEXTILA MURES SCM,suplimentar,1
2178,mures,TEXTOR SA,MURES,Targu Mures,Nutzel Gunter Alfon,textor@textor-textiles.ro,,0725403371,,,,TEXTOR,mures,1
2179,mures,TEXTURA RO SRL,MURES,Targu Mures,Blanaru Senie,george.paunoiu@textura.hu,,0785243360,0762202785,,,TEXTURA RO,mures,1
2180,mures,THE GREATEST TOURS SRL,MURES,Targu Mures,Nagy Szendike,,,,,,,THE GREATEST TOURS,mures,1
2181,mures,THEREZIA PRODCOM SRL,MURES,Panet,Bartha Marton,calitate@therezia.ro,laborator@therezia.ro,,,,,THEREZIA PRODCOM,mures,1
2182,mures,THREE PHARM SRL,MURES,Targu Mures,Ugran Claudiu,secretariat@threepharm.ro,achizitii@threepharm.ro,0723564464,,,,THREE PHARM,mures,1
2183,mures,TIBERIU GLAS SRL,MURES,Sancraiu De Mures,Paizs Tibor,tiberiuglas@yahoo.com,,0755082965,0744605132,,,TIBERIU GLAS,mures,1
2184,mures,TIBPET SRL,MURES,Targu Mures,Petris Tiberiu Ioan,office@tibpet.ro,,0744505272,0728135412,,,TIBPET,mures,1
2185,suplimentar,TIGER SECURITY SRL,MURES,Cristesti,,tigermures007@yahoo.com,,0728002082,0728002081,1390649,,TIGER SECURITY,suplimentar,1
2186,mures,TIM CRIS SRL,MURES,Ludus,Timbus Ioan,soimita_2008@yahoo.com,,0744619045,,,,TIM CRIS,mures,1
2187,mures,TIM KO BRUT SRL,MURES,Targu Mures,Kocsis Lajos,timko.office@yahoo.com,,0756128306,0756128310,,,TIM KO BRUT,mures,1
2188,suplimentar,TIMBERSTAR SRL,MURES,Sangeorgiu De Mures,,office@timberstar-medical.ro,vanzari@timberstar-medical.ro,0727795952,0726263223,1596788,,TIMBERSTAR,suplimentar,1
2189,mures,TISZA GAME SRL,MURES,Targu Mures,Hajdu Bambo Csaba,tisza_game@yahoo.com,,0754708019,0740069553,,,TISZA GAME,mures,1
2190,mures,TMF SRL,MURES,Targu Mures,Anzalone Massimo,job@progesaitalia.com,manzalone@progesaitalia.com,0772086005,,,,TMF,mures,1
2191,suplimentar,TMGIP SA,MURES,Targu Mures,,tmgipsa@gmail.com,,0731336567,,195883,,TMGIP,suplimentar,1
2192,suplimentar,TOLPROD GROUP 2004 SRL,MURES,Iclandu Mare,,office@casadevismures.ro,tolprod.porta@yahoo.com,0751331555,0745427663,1795124,,TOLPROD GROUP 2004,suplimentar,1
2193,mures,TOMEK CARPET COMPANY SRL,MURES,Targu Mures,Ilyas Ahmet,tomekcarpet@yahoo.com,,0748456964,0744661112,,,TOMEK CARPET COMPANY,mures,1
2194,mures,TOP ELECTRO SRL,MURES,Sangeorgiu De Mures,Jens Weingartner,topel@topelectro.ro,,0745641147,,,,TOP ELECTRO,mures,1
2195,mures,TOP GAZ SRL,MURES,Targu Mures,Ricean Puiu Valentin Milut,topgaz.mures@yahoo.com,,0746262619,0746262615,,,TOP GAZ,mures,1
2196,suplimentar,TOP SMART INVEST SRL,MURES,Tofalau,,office@delgreen.ro,davidpasztor94@gmail.com,0726684006,0740928113,3064668,,TOP SMART INVEST,suplimentar,1
2197,mures,TOP TRADING SRL,MURES,Targu Mures,Gomotirceanu Dorin,office@ambulantalcd.ro,office@topmed.ro,0728184183,,,,TOP TRADING,mures,1
2198,suplimentar,TOPMED INVEST LOGISTIC SRL,MURES,Targu Mures,,,,0723565962,,3350578,,TOPMED INVEST LOGISTIC,suplimentar,1
2199,mures,TOPMED SRL,MURES,Targu Mures,Gomotirceanu Adriana Maria,office@topmed.ro,sighisoara@topmed.ro,0737998699,0735214457,,,TOPMED,mures,1
2200,mures,TOPMOTIVE SRL,MURES,Targu Mures,Huza Ioana Maria,info@topmotive.eu,office_romania@topmotive.eu,0752104114,0723305323,,,TOPMOTIVE,mures,1
2201,mures,TORDAI HAIR COSMETICS SRL,MURES,Targu Mures,Tordai Istvan,office@kallos.ro,tordai@tordai.ro,0744174857,0735206299,,,TORDAI HAIR COSMETICS,mures,1
2202,suplimentar,TORDAI IMPEX SRL,MURES,Targu Mures,,tordai.impex@gmail.com,,0744644026,,68386,,TORDAI IMPEX,suplimentar,1
2203,suplimentar,TOTAL AGC PETRO GAS SRL,MURES,Targu Mures,,totalfleisch@gmail.com,,0727226020,0744614572,1712991,,TOTAL AGC PETRO GAS,suplimentar,1
2204,mures,TOTAL PETRO GAS CONSTRUCT SRL,MURES,Targu Mures,Gherendi Augustin Calin,,,,,,,TOTAL PETRO GAS CONSTRUCT,mures,1
2205,suplimentar,TOTAL SPORT DISTRIBUTION SRL,MURES,Targu Mures,,office@expert-sport.ro,comenzi@plase-protectie.ro,0756064333,,1842036,,TOTAL SPORT DISTRIBUTION,suplimentar,1
2206,mures,TOTH COMEL IMPEX SRL,MURES,Targu Mures,Toth Zsigmond Csaba,tothcomel92@gmail.com,,0788476305,0746131315,,,TOTH COMEL IMPEX,mures,1
2207,mures,TOTH PEK SRL,MURES,Galesti,Toth Peter,sctothpeksrl@gmail.com,katalin.tothpek@gmail.com,0740421973,0741252617,,,TOTH PEK,mures,1
2208,mures,TOTHCAR COMPANY IMPEX SRL,MURES,Corunca,Toth Mirela Simona,,,0740577810,,,,TOTHCAR COMPANY IMPEX,mures,1
2209,suplimentar,TOTIM COM SRL,MURES,Albesti,,office@shopgermania.ro,totimcomsrl@yahoo.com,0745780898,0744160669,1665217,,TOTIM COM,suplimentar,1
2210,suplimentar,TRACOS SRL,MURES,Nazna,,contact@tracos-agregate.ro,,0756196629,0744420782,59651,,TRACOS,suplimentar,1
2211,suplimentar,TRADITII DIN NATURA SRL,MURES,Idicel Padure,,alin@razvanidicel.ro,,0740057998,,1960848,,TRADITII DIN NATURA,suplimentar,1
2212,suplimentar,TRAFIC TURBO TUR SRL,MURES,Sovata,,lkalapacs@yahoo.com,,0745548913,0744397742,425148,,TRAFIC TURBO TUR,suplimentar,1
2213,mures,TRANS AGROOVINEX SRL,MURES,Cerghid,Iancu Florin Lucian,agroovinex@gmail.com,,0740189429,,,,TRANS AGROOVINEX,mures,1
2214,suplimentar,TRANS COM HE SRL,MURES,Nazna,,transcomhe@yahoo.com,,,0744477327,331927,,TRANS COM HE,suplimentar,1
2215,suplimentar,TRANS PAUSER SRL,MURES,Cristesti,,,,0754531014,0731245993,1911796,,TRANS PAUSER,suplimentar,1
2216,mures,TRANS TECHNIK SRL,MURES,Targu Mures,Szocs Jozsef Attila,contact@trans-technik.ro,,0771707880,0752708788,,,TRANS TECHNIK,mures,1
2217,mures,TRANSFABI LOG SRL,MURES,Targu Mures,Fabian Codrutu Dumitrache,office@transfabilog.ro,transfabilog@yahoo.com,0745817638,0742011625,,,TRANSFABI LOG,mures,1
2218,mures,TRANSFOR SRL,MURES,Targu Mures,Calcan Daniela,transfor2007@yahoo.com,saracriscompany@yahoo.com,0760733364,,,,TRANSFOR,mures,1
2219,suplimentar,TRANSILVANIA BETON SRL,MURES,Cristesti,,multibettransilvania@gmail.com,,0751557052,0724076394,3560897,,TRANSILVANIA BETON,suplimentar,1
2220,mures,TRANSPORT LOCAL SA,MURES,Targu Mures,Csiki Zsolt,juridic@transportlocal.ro,achizitii@transportlocal.ro,0771383952,0771383946,,,TRANSPORT LOCAL,mures,1
2221,suplimentar,TRAVEL SRL,MURES,Ghindari,,idacsont@gmail.com,,0766052988,0742013035,1630671,,TRAVEL,suplimentar,1
2222,mures,TRAVESIA SRL,MURES,Nazna,Mancuso Antonino,comenzi@travesia.ro,office@travesia.ro,0733685547,0733685548,,,TRAVESIA,mures,1
2223,mures,TRIPLAST SRL,MURES,Targu Mures,Fiko Istvan,shop@triplast.ro,office@triplast.ro,0742147770,0742147707,,,TRIPLAST,mures,1
2224,suplimentar,TUBER TRANSILVANIA SRL,MURES,Cristesti,,,,,,2098272,,TUBER TRANSILVANIA,suplimentar,1
2225,suplimentar,TUBSYSTEM SRL,MURES,Reghin,,tubsystem@gmail.com,,0722517588,,53064,,TUBSYSTEM,suplimentar,1
2226,suplimentar,TUIA SRL,MURES,Sanisor,,,,0770877301,0742761145,1704822,,TUIA,suplimentar,1
2227,suplimentar,TURBOCAM ENHANCED SURFACES SRL,MURES,Acatari,,,,,0744618080,1887431,,TURBOCAM ENHANCED SURFACES,suplimentar,1
2228,mures,TURBOCAM ROMANIA SRL,MURES,Santana De Mures,Szasz Ferenc,ferenc.szasz@turbocam.com,,0752964765,,,,TURBOCAM ROMANIA,mures,1
2229,suplimentar,TUTTO ABC SRL,MURES,Sighisoara,,,,0751158355,0726341031,36011,,TUTTO ABC,suplimentar,1
2230,mures,TUTU TRANS SRL,MURES,Voiniceni,Moldovan Petru,,,0751276132,0745307035,,,TUTU TRANS,mures,1
2231,suplimentar,TWINSERV SRL,MURES,Sighisoara,,office.twinserv@gmail.com,,0744707804,0741076999,1302330,,TWINSERV,suplimentar,1
2232,suplimentar,ULTRAJET SRL,MURES,Raciu,,office@ultrajet.ro,,0743143333,0726666610,1818450,,ULTRAJET,suplimentar,1
2233,suplimentar,UNI YTECH ELECTRO MONTAJ SRL,MURES,Petelea,,office@uniytechelectromontaj.ro,uniytechelectromontaj@yahoo.com,0735813268,,1908652,,UNI YTECH ELECTRO MONTAJ,suplimentar,1
2234,suplimentar,UNIPREST IMOBILIARE SRL,MURES,Targu Mures,,,,,,3172686,,UNIPREST IMOBILIARE,suplimentar,1
2235,mures,UNIPREST INSTAL SRL,MURES,Targu Mures,Peter Eniko,sediu@uniprest.ro,tgmures@uniprest.ro,0734730476,0734730468,,,UNIPREST INSTAL,mures,1
2236,suplimentar,VADAMIS COM SRL,MURES,Raciu,,office@vadamis.ro,,0744489627,0771641694,425507,,VADAMIS COM,suplimentar,1
2237,suplimentar,VALEA IZVOARELOR SENIOR LIVING SRL,MURES,Targu Mures,,,,0743390655,,3892847,,VALEA IZVOARELOR SENIOR LIVING,suplimentar,1
2238,suplimentar,VALENTIN ELECTRO SRL,MURES,Reghin,,electrovel@yahoo.com,,0749091706,0744223164,90551,,VALENTIN ELECTRO,suplimentar,1
2239,mures,VALENTINO DISTRIBUTION SRL,MURES,Targu Mures,Hota Stelian,comenzi@flormar.ro,office@vlt.ro,0720536665,0722646455,,,VALENTINO DISTRIBUTION,mures,1
2240,suplimentar,VALOR SMARTWASH SRL,MURES,Sancraiu De Mures,,office@smartwash.ro,,0742042039,0745540015,1936630,,VALOR SMARTWASH,suplimentar,1
2241,mures,VALPADICOM SRL,MURES,Valea Larga,Padurean Gabriela Daniela,valpadicom@yahoo.com,,0722543171,0769698338,,,VALPADICOM,mures,1
2242,suplimentar,VALPET SA,MURES,Targu Mures,,office@valpet.ro,,,,27224,,VALPET,suplimentar,1
2243,mures,VANIA PRODCOM SRL,MURES,Reghin,Toncean Nelu,vaniaprodcom@yahoo.com,,,,,,VANIA PRODCOM,mures,1
2244,mures,VARROC ROMANIA SA,MURES,Targu Mures,Cocian Tudor Bogdan,info@electromures.eu,,,,,,VARROC ROMANIA,mures,1
2245,suplimentar,VASSPETROL TANKER SRL,MURES,Ghindari,,vasspetrol@gmail.com,,0758551319,,3726733,,VASSPETROL TANKER,suplimentar,1
2246,mures,VBH ROMCOM SRL,MURES,Ungheni,Circiumaru Marian Cristian,comenzi@vbh.ro,,0757048590,0755129660,,,VBH ROMCOM,mures,1
2247,mures,VECTOR CONSULT SERVICES SRL,MURES,Ungheni,Vass Bela,office@vectorconsult.ro,zsolt.lazar@vectorconsult.ro,0799778008,0720040173,,,VECTOR CONSULT SERVICES,mures,1
2248,mures,VELTADOORS SA,MURES,Petelea,Szitas Stefan,contact@usiworkshop.ro,dudea.l@usiworkshop.ro,,,,,VELTADOORS,mures,1
2249,mures,VELTOL HOLDING SRL,MURES,Targu Mures,Toth Levente Csaba,office@veltol.com,veltolholding@gmail.com,0738837231,0736307370,,,VELTOL HOLDING,mures,1
2250,mures,VERDI INDUSTRIAL CONSTRUCT SRL,MURES,Sancraiu De Mures,Zold Istvan,office@verdiconstruct.ro,,0722561700,,,,VERDI INDUSTRIAL CONSTRUCT,mures,1
2251,suplimentar,VERDINVEST SRL,MURES,Targu Mures,,office@verdinvest.ro,verdinvest2000@yahoo.de,0744192979,0729106706,18482,,VERDINVEST,suplimentar,1
2252,mures,VERTIQUAL ENGINEERING SRL,MURES,Corunca,Szasz Roland Andreas,office@vertiqualsafety.com,,0726294033,0722594993,,,VERTIQUAL ENGINEERING,mures,1
2253,suplimentar,VETA SRL,MURES,Targu Mures,,mail@vetasrl.ro,,0788481753,,1207760,,VETA,suplimentar,1
2254,suplimentar,VIA OIL PETROLEUM SRL,MURES,Cristesti,,motelviatgm@gmail.com,complexvia@yahoo.com,0720530585,0720529606,154170,,VIA OIL PETROLEUM,suplimentar,1
2255,suplimentar,VICTROMAX SRL,MURES,Sovata,,juditrichard@yahoo.com,,0744477318,,154624,,VICTROMAX,suplimentar,1
2256,mures,VIESSMANN TRANSILVANIA SRL,MURES,Targu Mures,Bodo Attila,g.fulop@viessmann-modell.com,,0741784346,0747507074,,,VIESSMANN TRANSILVANIA,mures,1
2257,mures,VIM SPECTRUM SRL,MURES,Corunca,Menyhart Csaba,vim@vimspectrum.ro,,0744790167,0745517095,,,VIM SPECTRUM,mures,1
2258,suplimentar,VIOMOB IMPEX SRL,MURES,Targu Mures,,viomob_impex@yahoo.com,,0742996964,,331359,,VIOMOB IMPEX,suplimentar,1
2259,suplimentar,VIRTUAL REALITY ZONE SRL,MURES,Targu Mures,,,,0751177792,,3469405,,VIRTUAL REALITY ZONE,suplimentar,1
2260,suplimentar,VITAFARM SRL,MURES,Ludus,,vita_farm@yahoo.com,,0746081046,0745772739,53106,,VITAFARM,suplimentar,1
2261,mures,VITAFOAM ROMANIA SRL,MURES,Ludus,Vanghele Sorin,officeludus@thevitagroup.com,,0741118804,,,,VITAFOAM ROMANIA,mures,1
2262,mures,VITAL LOGISTIC SRL,MURES,Targu Mures,Elekes Darabont Istvan,info@vital-logistic.ro,contact@vital-logistic.ro,0737514817,0770361109,,,VITAL LOGISTIC,mures,1
2263,suplimentar,VIVA COM SRL,MURES,Targu Mures,,office@vivamures.ro,,0745075068,0725917532,195764,,VIVA COM,suplimentar,1
2264,mures,VLADADEL SRL,MURES,Targu Mures,Craciun Adela Liliana,service@drwheel.ro,secretariat@drwheel.ro,0757511650,0757035347,,,VLADADEL,mures,1
2265,mures,VLADALEX IMPEX SRL,MURES,Targu Mures,Dogar Dorin Ovidiu,office@vladalex-romania.ro,vladalex.romania@gmail.com,,,,,VLADALEX IMPEX,mures,1
2266,suplimentar,VLAXIFIT SRL,MURES,Targu Mures,,,,,,3264332,,VLAXIFIT,suplimentar,1
2267,mures,VOIAJOR SRL,MURES,Targu Mures,Vlas Florin,reservation@hotel-business.ro,reservation@plazahotel.ro,0730005500,0722344070,,,VOIAJOR,mures,1
2268,suplimentar,VOLSCENS PRODIMPEX SRL,MURES,Reghin,,morenisada@yahoo.com,,0745181728,0770601661,35758,,VOLSCENS PRODIMPEX,suplimentar,1
2269,mures,WASTE POWERTECH SRL,MURES,Ungheni,Szakacs Julianna,office@wpowertech.ro,,0751624810,,,,WASTE POWERTECH,mures,1
2270,mures,WEBBEDS SERVICES SRL,MURES,Targu Mures,Szombathy Adrienne,hrromania@webbeds.com,,0744302213,,,,WEBBEDS SERVICES,mures,1
2271,suplimentar,WEICON ROMANIA SRL,MURES,Budiu Mic,,office@weicon.com,i.bordei@weicon.com,0730960529,0723534456,1882324,,WEICON ROMANIA,suplimentar,1
2272,suplimentar,WELDMASTER SRL,MURES,Targu Mures,,office@weldmaster.ro,webrunnersrl@gmail.com,0744387111,,3226261,,WELDMASTER,suplimentar,1
2273,mures,WESSLING ROMANIA SRL,MURES,Targu Mures,Pop Ioan,office@wessling.ro,,0742076424,,,,WESSLING ROMANIA,mures,1
2274,mures,WESTFLEISCH ROMANIA SRL,MURES,Tarnaveni,Benchea Alexandru Vasile,eva.norocel@westfleisch.ro,,0741058181,0745208595,,,WESTFLEISCH ROMANIA,mures,1
2275,mures,WETRALOG ROMANIA SRL,MURES,Tarnaveni,Biris Anamaria Teodora,radu.schiopu@wetralog.ro,ani.bacalu@wetralog.ro,,,,,WETRALOG ROMANIA,mures,1
2276,suplimentar,WIJNEN SRL,MURES,Breaza,,,,,0758864940,2037676,,WIJNEN,suplimentar,1
2277,suplimentar,WSH TECHNOLOGY SRL,MURES,Ungheni,,office@wshtechnology.ro,premaco@gmail.com,,0730711922,3508435,,WSH TECHNOLOGY,suplimentar,1
2278,mures,XEDEX TRADE SRL,MURES,Targu Mures,Frincean Camelia,secretariat.armatei@xedex.ro,,0770849983,0752197979,,,XEDEX TRADE,mures,1
2279,suplimentar,XENIA INFO SRL,MURES,Ludus,,xeniainfosrl@yahoo.com,xenia.infosrl@yahoo.com,0771260815,0756624076,818348,,XENIA INFO,suplimentar,1
2280,suplimentar,XTINA M & C SRL,MURES,Targu Mures,,,,,,3751067,,XTINA M C,suplimentar,1
2281,mures,YAS BEAUTY COSMETICS SRL,MURES,Cristesti,Suciu Carmina Anca,contact@yasbeauty.ro,,0750641690,0754267586,,,YAS BEAUTY COSMETICS,mures,1
2282,suplimentar,ZAPPA ELECTRIC SRL,MURES,Sancraiu De Mures,,zappaelectric@yahoo.com,,0744750110,0744169367,1419139,,ZAPPA ELECTRIC,suplimentar,1
2283,mures,ZASS ROMANIA SRL,MURES,Ungheni,Toader Ion,sales@zass.ro,office@zass.ro,0729500431,0726511931,,,ZASS ROMANIA,mures,1
2284,suplimentar,ZIMEX SRL,MURES,Sangeorgiu De Mures,,contact@zimag.ro,,0747504723,0740182900,68289,,ZIMEX,suplimentar,1
2285,suplimentar,ZOLVAS SRL,MURES,Orsova,,crinazoltan@yahoo.com,,0745804645,0741921453,1280735,,ZOLVAS,suplimentar,1
2286,mures,ZOOM CADISS SRL,MURES,Targu Mures,Manoila Ana Maria,contact@zoomcadiss.ro,,,,,,ZOOM CADISS,mures,1
2287,mures,ZSOFIA SRL,MURES,Reghin,Biro Attila,sczsofia@yahoo.com,,0740216556,,,,ZSOFIA,mures,1
2288,ADRESE_2000,ADF PROD SRL,NEAMT,Piatra Neamt,Luca Dumitru,,,,,,STR. DIMITRIE LEONIDA NR.113 C,ADF PROD,ADRESE_2000,1
2289,ADRESE_2000,ADRIDAN SRL,NEAMT,Piatra Neamt,Mihut Gheorghe,,,,,,"STR. MIHAI VITEAZU NR.64, BL. SC.",ADRIDAN,ADRESE_2000,1
2290,ADRESE_2000,ALMOS AGROROM SRL,NEAMT,Secuieni,Mosel Alfons Hermann,,,,,,,ALMOS AGROROM,ADRESE_2000,1
2291,ADRESE_2000,ALTEX LOGISTIC & DISTRIBUTION SRL,NEAMT,Piatra Neamt,Craciun Dan Ion,,,,,,STR. OLTENIEI NR.22,ALTEX LOGISTIC DISTRIBUTION,ADRESE_2000,1
2292,ADRESE_2000,AMCOR FLEXIBLES PIATRA NEAMT SRL,NEAMT,Savinesti,Tofan Gabriel,,,,,,"STR. CHIMIEI, NR.1, BL. SC.",AMCOR FLEXIBLES PIATRA NEAMT,ADRESE_2000,1
2293,ADRESE_2000,ARCELORMITTAL TUBULAR PRODUCTS ROMAN SA,NEAMT,Roman,Mihaila Geanina,,,,,,"STR. STEFAN CEL MARE, BL.15 SC.A",ARCELORMITTAL TUBULAR PRODUCTS ROMAN,ADRESE_2000,1
2294,ADRESE_2000,AUGSBURG SRL,NEAMT,Piatra Neamt,Matasa Lucia,,,,,,STR. PETRU MOVILA NR.40,AUGSBURG,ADRESE_2000,1
2295,ADRESE_2000,AUTONOM SERVICES SA,NEAMT,Piatra Neamt,Iacob Dan,,,,,,STR. FERMELOR NR.4,AUTONOM SERVICES,ADRESE_2000,1
2296,ADRESE_2000,BANESTO SRL,NEAMT,Piatra Neamt,Balaiasa Daniel,,,,,,"STR. PRIVIGHETORII NR.16, BL.B11 SC.",BANESTO,ADRESE_2000,1
2297,ADRESE_2000,BICO INDUSTRIES SA,NEAMT,Piatra Neamt,Bindea Ioan Adrian,,,,,,STR. PETRU MOVILA NR.31,BICO INDUSTRIES,ADRESE_2000,1
2298,ADRESE_2000,BRILIANT SRL,NEAMT,Roman,Cimpoesu Lucian Liviu,,,,,,"BDUL. REPUBLICII, NR.83B",BRILIANT,ADRESE_2000,1
2299,ADRESE_2000,CERSANIT ROMANIA SA,NEAMT,Roman,Piotrowski Piotr Wojciech,,,,,,ALEEA PLOPILOR NR.10,CERSANIT ROMANIA,ADRESE_2000,1
2300,ADRESE_2000,CIBIBON SRL,NEAMT,Piatra Neamt,Mancas Vasile,,,,,,STR. GENERAL DASCALESCU NR.254,CIBIBON,ADRESE_2000,1
2301,ADRESE_2000,COMES SA,NEAMT,Savinesti,Vasiliu Ioan,,,,,,STR. GHEORGHE CARANFIL NR.3,COMES,ADRESE_2000,1
2302,ADRESE_2000,COMPANIA JUDETEANA APA SERV SA,NEAMT,Piatra Neamt,Dominte Mihai,,,,,,"STR. LT. DRAGHIESCU, NR.20",COMPANIA JUDETEANA APA SERV,ADRESE_2000,1
2303,ADRESE_2000,CUIUL SRL,NEAMT,Targu Neamt,Cojocariu Paul,,,,,,"STR. ION CREANGA, NR.111A",CUIUL,ADRESE_2000,1
2304,ADRESE_2000,DANLIN XXL SRL,NEAMT,Horia,Amuraritei Dan,,,,,,NR.,DANLIN XXL,ADRESE_2000,1
2305,ADRESE_2000,DINAMIC 92 DISTRIBUTION SRL,NEAMT,Piatra Neamt,Tofan Viorel,,,,,,BDUL. GENERAL NICOLAE DASCALESCU NR.12 A,DINAMIC 92 DISTRIBUTION,ADRESE_2000,1
2306,ADRESE_2000,DOLINEX SRL,NEAMT,Piatra Neamt,Capitanu Dorin Nicolae,,,,,,"STR. DIMITRIE LEONIDA NR.35, BL.D7 SC.B",DOLINEX,ADRESE_2000,1
2307,ADRESE_2000,ETURIA SRL,NEAMT,Piatra Neamt,,,,,,,STR. 1 DECEMBRIE 1918 NR.60,ETURIA,ADRESE_2000,1
2308,ADRESE_2000,FARMACIA ARDEALUL SRL,NEAMT,Piatra Neamt,Echim George Mihail,,,,,,"STR. TITU MAIORESCU NR.10, BL.F36 SC.",FARMACIA ARDEALUL,ADRESE_2000,1
2309,ADRESE_2000,G & T TRANS SRL,NEAMT,Horia,Nour Constantin,,,,,,STR. CAMPULUI NR.70,G T TRANS,ADRESE_2000,1
2310,ADRESE_2000,JIFFY PACKAGING SA,NEAMT,Piatra Neamt,Gavriliu Petru Dan,,,,,,"STR. DUMBRAVEI, NR.10D",JIFFY PACKAGING,ADRESE_2000,1
2311,ADRESE_2000,KOBER SRL,NEAMT,Dumbrava Rosie,Kober Aurel Vasile,,,,,,STR. GHEORGHE CARANFIL NR.2,KOBER,ADRESE_2000,1
2312,ADRESE_2000,LANDSTAR CAPITAL SRL,NEAMT,Piatra Neamt,Nemerenco Anatolie,,,,,,"BDUL. TRAIAN NR.76, BL.H1 SC.B",LANDSTAR CAPITAL,ADRESE_2000,1
